よりゃ,1355,1355,9057,動詞,*,子音動詞ラ行,音便条件形,よる,よりゃ,*
え,1457,1457,12347,動詞,*,母音動詞,語幹,える,え,*
える,1454,1454,12347,動詞,*,母音動詞,基本形,える,える,*
え,1459,1459,12347,動詞,*,母音動詞,未然形,える,え,*
えよう,1452,1452,12347,動詞,*,母音動詞,意志形,える,えよう,*
えろ,1460,1460,12347,動詞,*,母音動詞,命令形,える,えろ,*
えれば,1455,1455,12347,動詞,*,母音動詞,基本条件形,える,えれば,*
え,1456,1456,12347,動詞,*,母音動詞,基本連用形,える,え,*
えた,1446,1446,12347,動詞,*,母音動詞,タ形,える,えた,*
えたろう,1448,1448,12347,動詞,*,母音動詞,タ系推量形,える,えたろう,*
えたら,1447,1447,12347,動詞,*,母音動詞,タ系条件形,える,えたら,*
えて,1451,1451,12347,動詞,*,母音動詞,タ系連用テ形,える,えて,*
えたり,1449,1449,12347,動詞,*,母音動詞,タ系連用タリ形,える,えたり,*
えちゃ,1450,1450,12347,動詞,*,母音動詞,タ系連用チャ形,える,えちゃ,*
えりゃ,1453,1453,12347,動詞,*,母音動詞,音便条件形,える,えりゃ,*
えよ,1458,1458,12347,動詞,*,母音動詞,文語命令形,える,えよ,*
得,1457,1457,9363,動詞,*,母音動詞,語幹,得る,え,*
得る,1454,1454,9363,動詞,*,母音動詞,基本形,得る,える,*
得,1459,1459,9363,動詞,*,母音動詞,未然形,得る,え,*
得よう,1452,1452,9363,動詞,*,母音動詞,意志形,得る,えよう,*
得ろ,1460,1460,9363,動詞,*,母音動詞,命令形,得る,えろ,*
得れば,1455,1455,9363,動詞,*,母音動詞,基本条件形,得る,えれば,*
得,1456,1456,9363,動詞,*,母音動詞,基本連用形,得る,え,*
得た,1446,1446,9363,動詞,*,母音動詞,タ形,得る,えた,*
得たろう,1448,1448,9363,動詞,*,母音動詞,タ系推量形,得る,えたろう,*
得たら,1447,1447,9363,動詞,*,母音動詞,タ系条件形,得る,えたら,*
得て,1451,1451,9363,動詞,*,母音動詞,タ系連用テ形,得る,えて,*
得たり,1449,1449,9363,動詞,*,母音動詞,タ系連用タリ形,得る,えたり,*
得ちゃ,1450,1450,9363,動詞,*,母音動詞,タ系連用チャ形,得る,えちゃ,*
得りゃ,1453,1453,9363,動詞,*,母音動詞,音便条件形,得る,えりゃ,*
得よ,1458,1458,9363,動詞,*,母音動詞,文語命令形,得る,えよ,*
れ,1130,1130,10369,接尾辞,動詞性接尾辞,母音動詞,語幹,れる,れ,*
れる,1127,1127,10369,接尾辞,動詞性接尾辞,母音動詞,基本形,れる,れる,*
れ,1132,1132,10369,接尾辞,動詞性接尾辞,母音動詞,未然形,れる,れ,*
れよう,1125,1125,10369,接尾辞,動詞性接尾辞,母音動詞,意志形,れる,れよう,*
れろ,1133,1133,10369,接尾辞,動詞性接尾辞,母音動詞,命令形,れる,れろ,*
れれば,1128,1128,10369,接尾辞,動詞性接尾辞,母音動詞,基本条件形,れる,れれば,*
れ,1129,1129,10369,接尾辞,動詞性接尾辞,母音動詞,基本連用形,れる,れ,*
れた,1119,1119,10369,接尾辞,動詞性接尾辞,母音動詞,タ形,れる,れた,*
れたろう,1121,1121,10369,接尾辞,動詞性接尾辞,母音動詞,タ系推量形,れる,れたろう,*
れたら,1120,1120,10369,接尾辞,動詞性接尾辞,母音動詞,タ系条件形,れる,れたら,*
れて,1124,1124,10369,接尾辞,動詞性接尾辞,母音動詞,タ系連用テ形,れる,れて,*
れたり,1122,1122,10369,接尾辞,動詞性接尾辞,母音動詞,タ系連用タリ形,れる,れたり,*
