ｍｇ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍｇ,みりぐらむ,*
£,1136,1136,6163,接尾辞,名詞性名詞助数辞,*,*,£,ぽんど,*
ポンド,1136,1136,7799,接尾辞,名詞性名詞助数辞,*,*,ポンド,ぽんど,*
平方ミリメートル,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,平方ミリメートル,へいほうみりめーとる,*
平方センチメートル,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,平方センチメートル,へいほうせんちめーとる,*
平方メートル,1136,1136,10905,接尾辞,名詞性名詞助数辞,*,*,平方メートル,へいほうめーとる,*
平方キロメートル,1136,1136,10888,接尾辞,名詞性名詞助数辞,*,*,平方キロメートル,へいほうきろめーとる,*
平方キロ,1136,1136,10945,接尾辞,名詞性名詞助数辞,*,*,平方キロ,へいほうきろ,*
ｍｍ２,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍｍ２,へいほうみりめーとる,*
ｃｍ２,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｃｍ２,へいほうせんちめーとる,*
ｍ２,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍ２,へいほうめーとる,*
ｋｍ２,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋｍ２,へいほうきろめーとる,*
アール,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,アール,あーる,*
ヘクタール,1136,1136,7791,接尾辞,名詞性名詞助数辞,*,*,ヘクタール,へくたーる,*
ａ,1136,1136,10049,接尾辞,名詞性名詞助数辞,*,*,ａ,あーる,*
ｈａ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｈａ,へくたーる,*
エーカー,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,エーカー,えーかー,*
坪,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,坪,つぼ,*
つぼ,1136,1136,11313,接尾辞,名詞性名詞助数辞,*,*,つぼ,つぼ,*
畳,1136,1136,10921,接尾辞,名詞性名詞助数辞,*,*,畳,じょう,*
じょう,1136,1136,10905,接尾辞,名詞性名詞助数辞,*,*,じょう,じょう,*
平米,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,平米,へいべい,*
へいべい,1136,1136,10905,接尾辞,名詞性名詞助数辞,*,*,へいべい,へいべい,*
円,1136,1136,8763,接尾辞,名詞性名詞助数辞,*,*,円,えん,*
銭,1136,1136,11013,接尾辞,名詞性名詞助数辞,*,*,銭,せん,*
両,1136,1136,12762,接尾辞,名詞性名詞助数辞,*,*,両,りょう,*
ドル,1136,1136,6867,接尾辞,名詞性名詞助数辞,*,*,ドル,どる,*
セント,1136,1136,8253,接尾辞,名詞性名詞助数辞,*,*,セント,せんと,*
ユーロ,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ユーロ,ゆーろ,*
フラン,1136,1136,7497,接尾辞,名詞性名詞助数辞,*,*,フラン,ふらん,*
ペソ,1136,1136,7511,接尾辞,名詞性名詞助数辞,*,*,ペソ,ぺそ,*
ルーブル,1136,1136,7754,接尾辞,名詞性名詞助数辞,*,*,ルーブル,るーぶる,*
マルク,1136,1136,7805,接尾辞,名詞性名詞助数辞,*,*,マルク,まるく,*
元,1136,1136,13055,接尾辞,名詞性名詞助数辞,*,*,元,げん,*
ウォン,1136,1136,7802,接尾辞,名詞性名詞助数辞,*,*,ウォン,うぉん,*
ルピー,1136,1136,7797,接尾辞,名詞性名詞助数辞,*,*,ルピー,るぴー,*
バーツ,1136,1136,7783,接尾辞,名詞性名詞助数辞,*,*,バーツ,ばーつ,*
世紀,1136,1136,10713,接尾辞,名詞性名詞助数辞,*,*,世紀,せいき,*
年度,1136,1136,9539,接尾辞,名詞性名詞助数辞,*,*,年度,ねんど,*
月,1136,1136,8134,接尾辞,名詞性名詞助数辞,*,*,月,がつ,*
週,1136,1136,11523,接尾辞,名詞性名詞助数辞,*,*,週,しゅう,*
日,1136,1136,9692,接尾辞,名詞性名詞助数辞,*,*,日,にち,*
時,1136,1136,9562,接尾辞,名詞性名詞助数辞,*,*,時,じ,*
分,1136,1136,9760,接尾辞,名詞性名詞助数辞,*,*,分,ふん,*
秒,1136,1136,10808,接尾辞,名詞性名詞助数辞,*,*,秒,びょう,*
年間,1136,1136,9796,接尾辞,名詞性名詞助数辞,*,*,年間,ねんかん,*
か年,1136,1136,10901,接尾辞,名詞性名詞助数辞,*,*,か年,かねん,*
カ年,1136,1136,7799,接尾辞,名詞性名詞助数辞,*,*,カ年,かねん,*
ヶ年,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ヶ年,かねん,*
箇年,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,箇年,かねん,*
月間,1136,1136,10993,接尾辞,名詞性名詞助数辞,*,*,月間,つきかん,*
か月,1136,1136,10905,接尾辞,名詞性名詞助数辞,*,*,か月,かげつ,*
カ月,1136,1136,7890,接尾辞,名詞性名詞助数辞,*,*,カ月,かげつ,*
ヶ月,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ヶ月,かげつ,*
箇月,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,箇月,かげつ,*
か月間,1136,1136,10905,接尾辞,名詞性名詞助数辞,*,*,か月間,かげつかん,*
カ月間,1136,1136,7703,接尾辞,名詞性名詞助数辞,*,*,カ月間,かげつかん,*
ヶ月間,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ヶ月間,かげつかん,*
箇月間,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,箇月間,かげつかん,*
週間,1136,1136,10975,接尾辞,名詞性名詞助数辞,*,*,週間,しゅうかん,*
日間,1136,1136,9669,接尾辞,名詞性名詞助数辞,*,*,日間,にちかん,*
時間,1136,1136,9013,接尾辞,名詞性名詞助数辞,*,*,時間,じかん,*
分間,1136,1136,10427,接尾辞,名詞性名詞助数辞,*,*,分間,ふんかん,*
秒間,1136,1136,10913,接尾辞,名詞性名詞助数辞,*,*,秒間,びょうかん,*
立方センチメートル,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,立方センチメートル,りっぽうせんちめーとる,*
立方メートル,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,立方メートル,りっぽうめーとる,*
立方キロメートル,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,立方キロメートル,りっぽうきろめーとる,*
立方キロ,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,立方キロ,りっぽうきろ,*
ｃｍ３,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｃｍ３,りっぽうめーとる,*
ｍ３,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍ３,りっぽうめーとる,*
ｋｍ３,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋｍ３,りっぽうきろめーとる,*
リットル,1136,1136,7782,接尾辞,名詞性名詞助数辞,*,*,リットル,りっとる,*
ｍｌ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍｌ,みりりっとる,*
ｌ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｌ,りっとる,*
ｋｌ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋｌ,きろりっとる,*
ｃｃ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｃｃ,しーしー,*
ＣＣ,1136,1136,10580,接尾辞,名詞性名詞助数辞,*,*,ＣＣ,しーしー,*
バレル,1136,1136,8180,接尾辞,名詞性名詞助数辞,*,*,バレル,ばれる,*
ガロン,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ガロン,がろん,*
℃,1136,1136,6163,接尾辞,名詞性名詞助数辞,*,*,℃,どしー,*
Ｋ,1136,1136,11105,接尾辞,名詞性名詞助数辞,*,*,Ｋ,けるびん,*
ケルビン,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,ケルビン,けるびん,*
ボルト,1136,1136,7793,接尾辞,名詞性名詞助数辞,*,*,ボルト,ぼると,*
ｍＶ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍＶ,みりぼると,*
Ｖ,1136,1136,10336,接尾辞,名詞性名詞助数辞,*,*,Ｖ,ぼると,*
ｋＶ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋＶ,きろぼると,*
アンペア,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,アンペア,あんぺあ,*
ｍＡ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍＡ,みりあんぺあ,*
